,ATVI_x,ADBE_x,AMD_x,ALXN_x,ALGN_x,GOOGL_x,GOOG_x,AMZN_x,AEP_x,AMGN_x,ADI_x,ANSS_x,AAPL_x,AMAT_x,ASML_x,ADSK_x,ADP_x,BIDU_x,BIIB_x,BKNG_x,AVGO_x,CDNS_x,CDW_x,CERN_x,CHTR_x,CHKP_x,CTAS_x,CSCO_x,CTSH_x,CMCSA_x,CPRT_x,COST_x,CSX_x,DXCM_x,DLTR_x,EBAY_x,EA_x,EXC_x,FB_x,FAST_x,FISV_x,GILD_x,IDXX_x,ILMN_x,INCY_x,INTC_x,INTU_x,ISRG_x,JD_x,KDP_x,KLAC_x,LRCX_x,LULU_x,MAR_x,MRVL_x,MTCH_x,MXIM_x,MELI_x,MCHP_x,MU_x,MSFT_x,MDLZ_x,MNST_x,NTES_x,NFLX_x,NVDA_x,NXPI_x,ORLY_x,PCAR_x,PAYX_x,PEP_x,QCOM_x,REGN_x,ROST_x,SGEN_x,SIRI_x,SWKS_x,SPLK_x,SBUX_x,SNPS_x,TMUS_x,TSLA_x,TXN_x,TCOM_x,VRSN_x,VRSK_x,VRTX_x,WBA_x,WDAY_x,XEL_x,XLNX_x
INCY_y,0.2432,0.11606666666666665,0.1738333333333333,0.040266666666666666,0.21476666666666666,0.1665,0.16216666666666665,0.15080000000000002,0.10046666666666666,0.17076666666666665,0.033966666666666666,0.07260000000000001,0.12883333333333333,0.02093333333333333,0.05403333333333333,0.011833333333333333,0.21466666666666667,0.19836666666666666,0.11619999999999998,0.14126666666666668,0.0673,0.18173333333333333,0.16493333333333335,0.22493333333333335,0.1906,0.036366666666666665,0.10516666666666667,0.11556666666666666,0.1154,0.1028,0.1078,0.08066666666666666,0.21863333333333332,0.1053,0.16096666666666667,0.027,0.29873333333333335,0.07826666666666666,0.023333333333333334,0.08679999999999999,0.07073333333333333,0.25843333333333335,0.1698333333333333,0.04276666666666667,1.0,0.04623333333333333,0.04686666666666667,0.19010000000000002,0.020433333333333335,0.28273333333333334,0.0473,0.15073333333333333,0.07179999999999999,0.2079,0.10423333333333333,0.08539999999999999,0.06823333333333333,0.12849999999999998,0.04643333333333333,0.29886666666666667,0.024233333333333332,0.13836666666666667,0.24716666666666665,0.020466666666666668,0.2594,0.05403333333333333,0.30433333333333334,0.06376666666666667,0.1683,0.03206666666666667,0.10556666666666666,0.07266666666666667,0.09699999999999999,0.1746,0.06773333333333333,0.23559999999999995,0.11503333333333332,0.153,0.0669,0.09530000000000001,0.13613333333333336,0.056499999999999995,0.10880000000000001,0.3880666666666666,0.06833333333333334,0.10666666666666665,0.0592,0.05873333333333333,0.0605,0.0679,0.03456666666666666
INTC_y,0.18653333333333333,0.23883333333333334,0.24133333333333332,0.10773333333333333,0.09993333333333332,0.010833333333333334,0.010799999999999999,0.0783,0.2211,0.07153333333333332,0.08786666666666666,0.2316,0.060566666666666664,0.17393333333333336,0.03673333333333333,0.19596666666666665,0.07429999999999999,0.2142333333333333,0.0363,0.19626666666666667,0.07536666666666667,0.16153333333333333,0.06263333333333333,0.12660000000000002,0.15246666666666667,0.0765,0.03283333333333333,0.04196666666666667,0.0185,0.1785,0.1383,0.1024,0.026199999999999998,0.04376666666666667,0.05523333333333333,0.006066666666666667,0.1940333333333333,0.19743333333333335,0.0408,0.12263333333333333,0.11520000000000001,0.20633333333333334,0.1311,0.1471,0.027466666666666664,1.0,0.19266666666666668,0.07366666666666667,0.35123333333333334,0.0873,0.12743333333333332,0.09096666666666668,0.12226666666666665,0.041699999999999994,0.0028333333333333335,0.14639999999999997,0.013733333333333334,0.21103333333333332,0.03256666666666667,0.2179333333333333,0.3207666666666667,0.07076666666666667,0.09466666666666668,0.03563333333333333,0.09376666666666666,0.06663333333333334,0.06333333333333334,0.0234,0.08166666666666665,0.006999999999999999,0.04573333333333333,0.0012666666666666666,0.0625,0.011700000000000002,0.022366666666666663,0.024866666666666665,0.10336666666666666,0.16679999999999998,0.15103333333333332,0.07673333333333333,0.15623333333333334,0.05253333333333334,0.02573333333333333,0.15946666666666667,0.09483333333333333,0.09923333333333333,0.1995,0.042166666666666665,0.1687,0.17043333333333333,0.013466666666666667
INTU_y,0.017033333333333334,0.09126666666666666,0.19663333333333333,0.0964,0.23160000000000003,0.08579999999999999,0.08076666666666667,0.007366666666666666,0.24473333333333333,0.27199999999999996,0.11083333333333334,0.16849999999999998,0.10429999999999999,0.040233333333333336,0.2037,0.15393333333333334,0.28200000000000003,0.014400000000000001,0.28340000000000004,0.1810333333333333,0.11403333333333332,0.08286666666666666,0.36133333333333334,0.2566,0.31106666666666666,0.04083333333333333,0.39030000000000004,0.016,0.0207,0.05456666666666667,0.18853333333333333,0.009966666666666667,0.06556666666666666,0.04766666666666667,0.03133333333333333,0.04826666666666666,0.0007000000000000001,0.054333333333333324,0.20613333333333336,0.1991666666666667,0.109,0.15693333333333334,0.12686666666666666,0.08740000000000002,0.010233333333333332,0.04206666666666667,1.0,0.09349999999999999,0.08063333333333333,0.12013333333333333,0.21430000000000002,0.021666666666666667,0.15383333333333335,0.028733333333333333,0.06766666666666667,0.004733333333333333,0.14353333333333332,0.269,0.08536666666666666,0.22796666666666668,0.05346666666666666,0.09999999999999999,0.24886666666666665,0.12433333333333334,0.08493333333333332,0.05346666666666666,0.0639,0.059699999999999996,0.06760000000000001,0.17103333333333334,0.03913333333333333,0.0777,0.16653333333333334,0.11426666666666667,0.19699999999999998,0.1452,0.07759999999999999,0.19876666666666665,0.034999999999999996,0.0521,0.05606666666666666,0.056833333333333326,0.028766666666666666,0.221,0.014466666666666664,0.4044666666666667,0.25603333333333333,0.3397666666666666,0.07293333333333334,0.11046666666666667,0.005333333333333333
ISRG_y,0.3059,0.18196666666666664,0.23060000000000003,0.27509999999999996,0.038533333333333336,0.0025,0.0038666666666666663,0.10003333333333332,0.3357666666666667,0.23356666666666667,0.07606666666666666,0.2727333333333333,0.09656666666666668,0.2464666666666667,0.025066666666666664,0.15606666666666666,0.17796666666666663,0.05456666666666667,0.19663333333333333,0.046000000000000006,0.05833333333333333,0.30346666666666666,0.13063333333333332,0.06899999999999999,0.21326666666666663,0.0924,0.028499999999999998,0.08983333333333333,0.1422,0.4008,0.03913333333333333,0.09026666666666666,0.0023,0.025433333333333336,0.2098,0.0795,0.2336666666666667,0.22566666666666665,0.021533333333333335,0.0155,0.13246666666666668,0.1674,0.34906666666666664,0.011066666666666667,0.002033333333333333,0.2990333333333333,0.2823,1.0,0.044000000000000004,0.1369,0.2951333333333333,0.030766666666666664,0.054966666666666664,0.12480000000000002,0.1581,0.23226666666666665,0.35856666666666664,0.0519,0.3103666666666666,0.1541,0.09666666666666666,0.14183333333333334,0.23423333333333332,0.2991666666666667,0.0075,0.20296666666666666,0.08640000000000002,0.13186666666666666,0.0756,0.03866666666666666,0.09846666666666666,0.06373333333333334,0.015966666666666667,0.10166666666666667,0.09513333333333335,0.1595,0.019233333333333335,0.06189999999999999,0.04293333333333333,0.23913333333333334,0.22183333333333333,0.022833333333333334,0.13583333333333333,0.21009999999999998,0.21033333333333334,0.23406666666666667,0.0453,0.023433333333333334,0.17676666666666666,0.39113333333333333,0.38453333333333334
JD_y,0.3045333333333333,0.15006666666666665,0.2610333333333333,0.07006666666666667,0.2634666666666667,0.06976666666666666,0.11376666666666667,0.07540000000000001,0.28706666666666664,0.05673333333333334,0.007700000000000001,0.013066666666666666,0.12443333333333334,0.1678333333333333,0.09806666666666668,0.0051333333333333335,0.07233333333333335,0.10173333333333334,0.27199999999999996,0.3070666666666667,0.08433333333333333,0.16426666666666667,0.3854666666666667,0.08009999999999999,0.08193333333333333,0.1163,0.0862,0.15936666666666666,0.06430000000000001,0.025233333333333333,0.0327,0.2890333333333333,0.23803333333333332,0.004833333333333333,0.0363,0.11056666666666666,0.08336666666666666,0.10536666666666666,0.0821,0.14583333333333331,0.10803333333333333,0.2665666666666667,0.10956666666666666,0.3092,0.11396666666666666,0.08536666666666666,0.10683333333333332,0.04683333333333334,1.0,0.2925,0.005033333333333333,0.03376666666666667,0.1376,0.14129999999999998,0.038799999999999994,0.019566666666666666,0.1625,0.056633333333333334,0.07673333333333333,0.14759999999999998,0.0649,0.19386666666666663,0.2472,0.0351,0.20020000000000002,0.0087,0.2182666666666667,0.06413333333333333,0.1551,0.18973333333333334,0.2275,0.146,0.05396666666666667,0.07843333333333334,0.018766666666666668,0.15303333333333333,0.0078000000000000005,0.12913333333333335,0.027,0.07790000000000001,0.051800000000000006,0.018766666666666668,0.14776666666666666,0.005333333333333333,0.15703333333333333,0.07093333333333333,0.05786666666666666,0.050199999999999995,0.10226666666666666,0.1193,0.0452
KDP_y,0.26076666666666665,0.11246666666666666,0.18273333333333333,0.08490000000000002,0.11623333333333334,0.030766666666666664,0.08483333333333333,0.06386666666666667,0.12276666666666668,0.09906666666666668,0.06543333333333333,0.13413333333333335,0.16933333333333334,0.02563333333333333,0.058633333333333336,0.2416666666666666,0.1203,0.23716666666666666,0.22263333333333335,0.1638666666666667,0.0863,0.028666666666666663,0.16166666666666665,0.06926666666666666,0.0458,0.06696666666666666,0.1125,0.10213333333333334,0.16326666666666664,0.029933333333333336,0.060066666666666664,0.0947,0.07676666666666666,0.11493333333333333,0.015600000000000001,0.05833333333333334,0.07963333333333332,0.06606666666666666,0.14313333333333333,0.009433333333333334,0.15823333333333334,0.1565666666666667,0.0494,0.030966666666666667,0.0424,0.0030666666666666668,0.004033333333333333,0.0030666666666666668,0.13526666666666667,1.0,0.009666666666666665,0.0404,0.07056666666666667,0.21826666666666664,0.009733333333333333,0.09976666666666666,0.15543333333333334,0.0717,0.041666666666666664,0.2631666666666667,0.0057,0.019566666666666666,0.3633333333333333,0.21043333333333333,0.0468,0.16040000000000001,0.023466666666666663,0.0618,0.118,0.17426666666666668,0.03353333333333333,0.07633333333333332,0.2776,0.1415,0.12663333333333335,0.27066666666666667,0.03516666666666667,0.1797,0.0234,0.031966666666666664,0.0173,0.020966666666666665,0.0106,0.057499999999999996,0.09303333333333332,0.07333333333333333,0.06766666666666667,0.0333,0.10693333333333334,0.11003333333333333,0.002433333333333333
KLAC_y,0.14246666666666666,0.005033333333333333,0.0658,0.10309999999999998,0.020433333333333335,0.01693333333333333,0.029333333333333336,0.08866666666666667,0.04193333333333333,0.015399999999999999,0.06843333333333333,0.016,0.0122,0.04933333333333334,0.010066666666666666,0.06466666666666666,0.07986666666666666,0.13623333333333335,0.043666666666666666,0.1424,0.05483333333333334,0.0119,0.37673333333333336,0.1098,0.18433333333333332,0.009466666666666667,0.008166666666666666,0.049300000000000004,0.016766666666666666,0.0453,0.0735,0.14783333333333334,0.05666666666666667,0.033,0.10933333333333334,0.042699999999999995,0.04843333333333333,0.18813333333333335,0.017766666666666667,0.15193333333333334,0.07386666666666666,0.0313,0.2708333333333333,0.10243333333333333,0.09953333333333332,0.0713,0.08873333333333333,0.11773333333333331,0.038733333333333335,0.043833333333333335,1.0,0.0552,0.13949999999999999,0.006033333333333334,0.08376666666666667,0.027766666666666665,0.1374,0.15326666666666666,0.12026666666666667,0.01863333333333333,0.13746666666666665,0.06269999999999999,0.11243333333333333,0.0882,0.010933333333333335,0.23236666666666664,0.019433333333333334,0.02936666666666667,0.06833333333333334,0.036833333333333336,0.0043,0.071,0.02526666666666667,0.09230000000000001,0.011000000000000001,0.04786666666666667,0.014733333333333334,0.07243333333333334,0.021633333333333334,0.10526666666666666,0.046533333333333336,0.10956666666666666,0.09949999999999999,0.043000000000000003,0.01,0.06903333333333334,0.02336666666666667,0.1346,0.07473333333333333,0.04223333333333334,0.0005333333333333334
LRCX_y,0.19676666666666667,0.1315,0.04836666666666667,0.06903333333333334,0.06796666666666666,0.09633333333333333,0.145,0.24776666666666666,0.033933333333333336,0.14286666666666667,0.13306666666666667,0.25193333333333334,0.12036666666666666,0.13586666666666666,0.03836666666666667,0.29883333333333334,0.08873333333333333,0.0242,0.14956666666666665,0.13176666666666667,0.11343333333333333,0.48456666666666665,0.26986666666666664,0.21753333333333333,0.1587333333333333,0.023533333333333337,0.0192,0.3345666666666666,0.16090000000000002,0.3337666666666667,0.2477666666666667,0.14443333333333333,0.008066666666666666,0.05876666666666667,0.0128,0.024233333333333332,0.22013333333333338,0.008166666666666668,0.31160000000000004,0.03266666666666666,0.16796666666666668,0.12376666666666665,0.19063333333333332,0.024933333333333335,0.02323333333333333,0.07426666666666666,0.33136666666666664,0.17489999999999997,0.1018,0.04456666666666667,0.1067,1.0,0.03356666666666667,0.17036666666666667,0.11436666666666666,0.2680666666666667,0.11803333333333332,0.07146666666666666,0.24073333333333333,0.2135,0.14303333333333335,0.2658,0.1897333333333333,0.20650000000000002,0.10849999999999999,0.20266666666666666,0.19696666666666665,0.2901666666666667,0.017033333333333334,0.0492,0.029766666666666667,0.042833333333333334,0.10586666666666666,0.15313333333333334,0.02273333333333333,0.2494333333333333,0.11293333333333333,0.042333333333333334,0.33686666666666665,0.4407666666666667,0.061099999999999995,0.11016666666666665,0.24426666666666666,0.042733333333333325,0.09146666666666665,0.09543333333333333,0.09343333333333331,0.43,0.14809999999999998,0.03856666666666667,0.0371
LULU_y,0.03443333333333334,0.025000000000000005,0.30023333333333335,0.24503333333333333,0.07213333333333334,0.04173333333333334,0.022000000000000002,0.03006666666666666,0.08833333333333333,0.0841,0.24390000000000003,0.13949999999999999,0.040633333333333334,0.22086666666666666,0.03006666666666667,0.16110000000000002,0.28143333333333337,0.14059999999999997,0.07246666666666667,0.10273333333333334,0.036833333333333336,0.16343333333333332,0.18103333333333335,0.4043333333333334,0.36356666666666665,0.13493333333333332,0.0063,0.12783333333333333,0.1976,0.07723333333333333,0.021366666666666662,0.19053333333333333,0.24146666666666664,0.11413333333333335,0.0729,0.24263333333333334,0.13476666666666667,0.10016666666666667,0.20823333333333335,0.34936666666666666,0.09706666666666668,0.1827,0.19433333333333333,0.09353333333333332,0.06693333333333333,0.13156666666666667,0.10703333333333333,0.10636666666666666,0.12803333333333333,0.2538666666666667,0.2314333333333333,0.15159999999999998,1.0,0.029833333333333333,0.17073333333333332,0.27996666666666664,0.28986666666666666,0.08473333333333333,0.2805666666666667,0.12973333333333334,0.13773333333333335,0.2357,0.11406666666666665,0.25556666666666666,0.1392,0.3454333333333333,0.26020000000000004,0.2338333333333333,0.2627,0.04783333333333333,0.15346666666666667,0.1853,0.06596666666666666,0.22103333333333333,0.03946666666666667,0.17063333333333333,0.10493333333333334,0.029133333333333334,0.1677666666666667,0.057133333333333335,0.039200000000000006,0.16986666666666664,0.1072,0.0396,0.17033333333333334,0.09970000000000001,0.08106666666666666,0.11313333333333335,0.2247,0.1544,0.3653
MAR_y,0.3799333333333334,0.1481333333333333,0.016333333333333335,0.030800000000000004,0.042633333333333336,0.03183333333333333,0.025866666666666666,0.23913333333333334,0.10676666666666666,0.1658,0.08803333333333334,0.16586666666666666,0.039933333333333335,0.004,0.13276666666666667,0.10880000000000001,0.004366666666666667,0.2415333333333333,0.12069999999999999,0.16846666666666668,0.007066666666666666,0.06833333333333334,0.25723333333333337,0.2289,0.1263,0.03503333333333333,0.0531,0.09636666666666667,0.013433333333333334,0.11693333333333333,0.18050000000000002,0.036033333333333334,0.3175333333333334,0.16133333333333333,0.16906666666666667,0.021133333333333337,0.03336666666666666,0.0111,0.19153333333333333,0.015233333333333335,0.038766666666666665,0.08863333333333334,0.20203333333333331,0.2678,0.17020000000000002,0.028066666666666667,0.1034,0.05656666666666666,0.0051,0.01503333333333333,0.0008333333333333334,0.0026999999999999997,0.2222666666666667,1.0,0.1035,0.04053333333333333,0.046033333333333336,0.0247,0.10086666666666666,0.09463333333333333,0.05306666666666667,0.18176666666666666,0.34746666666666665,0.0919,0.044566666666666664,0.03096666666666667,0.10803333333333333,0.0466,0.08120000000000001,0.040466666666666665,0.03006666666666667,0.2128,0.17590000000000003,0.11003333333333333,0.08183333333333333,0.2551333333333334,0.0291,0.22053333333333333,0.0042,0.027800000000000002,0.24080000000000001,0.20783333333333334,0.03986666666666667,0.13606666666666667,0.03623333333333333,0.0059,0.08173333333333334,0.19010000000000002,0.08600000000000001,0.10439999999999999,0.0206
MCHP_y,0.09353333333333334,0.014233333333333332,0.011166666666666667,0.19699999999999998,0.07703333333333333,0.004033333333333333,0.004933333333333333,0.008866666666666667,0.05826666666666667,0.0059,0.15259999999999999,0.0006333333333333334,0.07646666666666667,0.17833333333333332,0.3671666666666667,0.055600000000000004,0.058666666666666666,0.1330666666666667,0.19636666666666666,0.13076666666666667,0.07156666666666667,0.0038,0.09100000000000001,0.05433333333333334,0.04673333333333334,0.019833333333333335,0.017533333333333335,0.03386666666666666,0.005666666666666666,0.032966666666666665,0.07836666666666667,0.08463333333333334,0.21583333333333332,0.0006333333333333333,0.14143333333333333,0.011566666666666668,0.22893333333333332,0.15136666666666668,0.0085,0.010066666666666668,0.09283333333333332,0.08173333333333334,0.0159,0.22543333333333335,0.019066666666666666,0.0116,0.1032,0.03016666666666666,0.043399999999999994,0.15686666666666665,0.08406666666666666,0.12523333333333334,0.25393333333333334,0.023066666666666666,0.0689,0.03693333333333333,0.1319,0.030799999999999998,1.0,0.20386666666666667,0.07016666666666667,0.07043333333333333,0.11866666666666668,0.07463333333333333,0.0172,0.06996666666666666,0.0081,0.0067,0.012066666666666665,0.016833333333333336,0.031166666666666665,0.06899999999999999,0.009366666666666667,0.11693333333333333,0.0023,0.056999999999999995,0.19039999999999999,0.05933333333333333,0.006533333333333333,0.1497,0.06353333333333333,0.0539,0.11863333333333333,0.042333333333333334,0.009366666666666667,0.08613333333333333,0.07529999999999999,0.23793333333333333,0.023066666666666666,0.025000000000000005,0.0011666666666666665
MDLZ_y,0.024099999999999996,0.025166666666666667,0.017566666666666664,0.010933333333333335,0.2044,0.006033333333333332,0.003833333333333333,0.0026666666666666666,0.13426666666666667,0.04943333333333333,0.21736666666666662,0.13426666666666667,0.006666666666666667,0.005033333333333333,0.03073333333333333,0.005366666666666666,0.017533333333333335,0.021266666666666666,0.1266,0.1602,0.03436666666666666,0.0028666666666666667,0.37266666666666665,0.23276666666666668,0.4968333333333333,0.1057,0.10186666666666666,0.12223333333333335,0.0657,0.018600000000000002,0.16353333333333334,0.17500000000000002,0.024233333333333332,0.09993333333333333,0.0425,0.18909999999999996,0.0138,0.2919,0.0253,0.23193333333333332,0.027133333333333332,0.24226666666666666,0.017499999999999998,0.03333333333333333,0.2342,0.0244,0.024933333333333335,0.020466666666666664,0.019100000000000002,0.17823333333333335,0.02393333333333333,0.0162,0.07796666666666667,0.05253333333333334,0.0539,0.039766666666666665,0.03546666666666667,0.026233333333333334,0.0374,0.17959999999999998,0.010966666666666666,1.0,0.05503333333333333,0.0001,0.036366666666666665,0.004966666666666667,0.06633333333333334,0.054766666666666665,0.0447,0.1107,0.0251,0.2851666666666667,0.003966666666666667,0.0492,0.2922666666666667,0.1989,0.09863333333333334,0.019266666666666668,0.008833333333333334,0.005600000000000001,0.14673333333333333,0.021933333333333332,0.16866666666666666,0.020033333333333334,0.03563333333333333,0.1214,0.021966666666666666,0.0309,0.008366666666666666,0.2118,0.09000000000000001
MELI_y,0.2510666666666666,0.04,0.14396666666666666,0.05676666666666667,0.013699999999999999,0.0021666666666666666,0.0016666666666666668,0.06406666666666666,0.25579999999999997,0.26713333333333333,0.1777,0.023500000000000004,0.2777,0.07579999999999999,0.13793333333333332,0.25753333333333334,0.031233333333333335,0.17016666666666666,0.18936666666666668,0.09393333333333333,0.22103333333333333,0.20593333333333333,0.2752,0.12963333333333335,0.068,0.12326666666666668,0.03,0.0305,0.23303333333333334,0.08839999999999999,0.06863333333333334,0.07453333333333334,0.05266666666666667,0.042366666666666664,0.1078,0.15353333333333333,0.18256666666666668,0.07013333333333333,0.007200000000000001,0.040933333333333335,0.1184,0.10613333333333332,0.03863333333333333,0.06933333333333333,0.1626,0.04853333333333334,0.0005666666666666666,0.007833333333333333,0.05736666666666667,0.0256,0.08133333333333333,0.06023333333333333,0.3856,0.028200000000000003,0.020033333333333334,0.032766666666666666,0.35483333333333333,1.0,0.07523333333333333,0.36066666666666664,0.0069,0.09466666666666666,0.23473333333333332,0.11523333333333334,0.04376666666666667,0.28123333333333334,0.07166666666666667,0.057066666666666675,0.052700000000000004,0.061200000000000004,0.2087,0.14073333333333332,0.05176666666666666,0.156,0.05996666666666667,0.08106666666666668,0.045566666666666665,0.06916666666666667,0.07523333333333333,0.1847,0.21653333333333333,0.021433333333333332,0.1143,0.2349,0.012433333333333333,0.014333333333333332,0.12536666666666665,0.08016666666666666,0.23773333333333332,0.06876666666666666,0.06
MNST_y,0.0196,0.15180000000000002,0.20010000000000003,0.0921,0.10906666666666666,0.04646666666666666,0.04646666666666668,0.045500000000000006,0.0811,0.3054333333333334,0.2318,0.027366666666666668,0.07013333333333334,0.043666666666666666,0.06236666666666666,0.051133333333333336,0.17903333333333335,0.0775,0.27849999999999997,0.0034666666666666665,0.030800000000000004,0.008966666666666666,0.07736666666666667,0.0356,0.3123666666666667,0.039466666666666664,0.31676666666666664,0.32126666666666664,0.017066666666666664,0.2107,0.030733333333333335,0.14283333333333334,0.024866666666666665,0.077,0.033633333333333335,0.21220000000000003,0.057966666666666666,0.0299,0.1337,0.14096666666666666,0.07363333333333334,0.1339,0.019633333333333332,0.15159999999999998,0.04933333333333334,0.11573333333333334,0.0734,0.06630000000000001,0.07386666666666668,0.3122,0.09376666666666666,0.26943333333333336,0.0823,0.005333333333333333,0.1601,0.0817,0.019966666666666667,0.11716666666666668,0.028166666666666663,0.17800000000000002,0.023866666666666665,0.1484,1.0,0.0458,0.2591333333333333,0.05036666666666667,0.0332,0.278,0.2207333333333333,0.05000000000000001,0.0729,0.2653,0.028866666666666665,0.026433333333333333,0.08366666666666667,0.04433333333333333,0.3342666666666667,0.1359,0.12783333333333333,0.008766666666666667,0.0866,0.06003333333333333,0.11593333333333333,0.15993333333333334,0.004566666666666667,0.0028666666666666667,0.0292,0.1855,0.0696,0.15166666666666667,0.20873333333333333
MRVL_y,0.12723333333333334,0.07276666666666666,0.00023333333333333333,0.14186666666666667,0.07963333333333332,0.014066666666666667,0.018566666666666665,0.054700000000000006,0.0094,0.0797,0.1263,0.07866666666666668,0.011566666666666668,0.15256666666666666,0.1966,0.14106666666666667,0.053366666666666666,0.11280000000000001,0.054433333333333334,0.040266666666666666,0.04993333333333333,0.056933333333333336,0.2222333333333333,0.31573333333333337,0.09766666666666668,0.048966666666666665,0.2596333333333333,0.05003333333333334,0.041600000000000005,0.03356666666666667,0.10923333333333334,0.10073333333333333,0.21316666666666664,0.0073,0.07453333333333334,0.0777,0.22266666666666668,0.0022,0.08396666666666668,0.019733333333333332,0.0713,0.16283333333333336,0.1812,0.11896666666666667,0.022233333333333338,0.0978,0.034666666666666665,0.04543333333333333,0.0065,0.024566666666666667,0.0309,0.13063333333333335,0.21689999999999998,0.06126666666666667,1.0,0.007133333333333333,0.1058,0.07903333333333333,0.13849999999999998,0.24593333333333334,0.11916666666666666,0.12103333333333333,0.007899999999999999,0.136,0.024666666666666667,0.008,0.13113333333333332,0.0007666666666666667,0.0406,0.06490000000000001,0.018866666666666667,0.11453333333333332,0.006933333333333333,0.012966666666666668,0.07753333333333333,0.13536666666666666,0.12113333333333333,0.0882,0.007133333333333333,0.035166666666666666,0.18836666666666668,0.134,0.17573333333333332,0.0349,0.25786666666666663,0.0535,0.15,0.020666666666666667,0.016966666666666668,0.0099,0.023533333333333333
MSFT_y,0.05890000000000001,0.15076666666666666,0.08786666666666666,0.008366666666666666,0.027133333333333332,0.018033333333333332,0.017366666666666666,0.225,0.019133333333333332,0.05456666666666666,0.03726666666666667,0.2271,0.0043,0.0022,0.10139999999999999,0.04043333333333333,0.0208,0.07933333333333334,0.23276666666666665,0.11923333333333334,0.2571333333333333,0.0148,0.24186666666666667,0.2292,0.10776666666666668,0.0007000000000000001,0.3822666666666666,0.19976666666666665,0.020833333333333332,0.06659999999999999,0.0375,0.03403333333333334,0.0017333333333333333,0.0247,0.004166666666666667,0.07596666666666667,0.018666666666666668,0.028233333333333336,0.13893333333333333,0.009033333333333332,0.04663333333333333,0.05873333333333333,0.0138,0.15543333333333334,0.058533333333333326,0.08603333333333334,0.06369999999999999,3.3333333333333335e-05,0.028333333333333332,0.14319999999999997,0.040266666666666666,0.0061,0.1563,0.0388,0.12490000000000001,0.14593333333333333,0.08803333333333334,0.029433333333333336,0.22816666666666666,0.0658,1.0,0.04193333333333333,0.22543333333333335,0.07126666666666666,0.13616666666666666,0.19330000000000003,0.12170000000000002,0.0131,0.0002,0.0441,0.024366666666666665,0.02386666666666667,0.048633333333333334,0.09856666666666665,0.08266666666666667,0.1094,0.0173,0.026566666666666666,0.02996666666666667,0.049800000000000004,0.049633333333333335,0.02463333333333333,0.032633333333333334,0.025333333333333333,0.06706666666666668,0.08493333333333335,0.08183333333333333,0.04446666666666666,0.0332,0.03216666666666667,0.02313333333333333
MTCH_y,0.20556666666666665,0.1331,0.21136666666666667,0.05793333333333333,0.05156666666666667,0.020800000000000003,0.018466666666666666,0.009566666666666666,0.1718666666666667,0.1927,0.0452,0.19709999999999997,0.0095,0.0332,0.1325333333333333,0.2888,0.021733333333333337,0.0138,0.11943333333333334,0.17413333333333333,0.2378666666666667,0.11036666666666667,0.33013333333333333,0.017166666666666667,0.051199999999999996,0.055833333333333325,0.034899999999999994,0.20833333333333334,0.05973333333333334,0.043866666666666665,0.20199999999999999,0.11006666666666666,0.19176666666666667,0.1028,0.011166666666666667,0.025666666666666667,0.20926666666666663,0.12396666666666667,0.04056666666666667,0.017900000000000003,0.043433333333333345,0.26786666666666664,0.1683,0.24216666666666664,0.0997,0.09493333333333333,0.12090000000000001,0.08973333333333333,0.044066666666666664,0.0741,0.04546666666666666,0.024533333333333334,0.03013333333333333,0.05446666666666667,0.031033333333333333,1.0,0.06866666666666667,0.1795,0.06896666666666668,0.24766666666666667,0.0031000000000000003,0.15323333333333333,0.14869999999999997,0.09406666666666667,0.16426666666666664,0.09700000000000002,0.2909333333333333,0.0492,0.03626666666666666,0.0464,0.14256666666666665,0.008733333333333333,0.024566666666666667,0.062266666666666665,0.22886666666666666,0.0302,0.0684,0.3319666666666667,0.04683333333333334,0.22329999999999997,0.12633333333333333,0.13413333333333333,0.02053333333333333,0.042633333333333336,0.03496666666666667,0.11616666666666668,0.010466666666666668,0.24470000000000003,0.12516666666666668,0.35356666666666664,0.0063
